57
82
1 3 40 0
1 5 15 0
1 45 50 50
2 3 10 0
2 4 35 0
2 43 20 20
3 45 15 15
4 48 20 0
5 6 60 0
6 8 30 0
7 8 10 0
7 37 90 90
9 49 10 10
10 56 10 10
10 55 10 10
11 53 15 15
11 12 5 5
11 14 95 95
12 52 5 5
12 13 10 10
12 27 80 80
13 52 5 5
13 51 5 5
13 46 65 65
13 32 25 25
14 27 60 60
14 22 70 70
14 16 30 30
14 15 50 50
16 18 15 15
16 17 15 15
17 18 15 15
17 19 15 15
18 21 35 35
18 20 25 25
21 22 15 15
21 23 15 15
22 24 15 15
22 23 10 10
23 24 25 25
24 28 45 45
0 22 25 25
0 25 25 25
25 27 10 10
25 26 10 10
26 27 5 5
26 28 65 65
28 30 15 15
28 29 15 15
30 31 140 140
30 33 15 15
31 32 30 30
31 41 85 85
32 46 45 45
33 34 10 10
33 35 5 5
34 39 80 80
34 35 10 10
35 37 75 75
35 36 30 30
37 39 90 90
37 38 10 10
39 40 10 10
39 45 30 30
40 41 10 10
40 44 15 15
41 42 5 5
42 43 10 10
42 44 5 5
43 44 10 10
44 45 5 5
46 47 15 0
47 48 100 0
49 56 25 25
50 51 70 70
51 52 5 5
51 54 15 15
52 53 10 10
53 54 5 5
53 55 10 10
54 55 10 10
55 56 10 10
100
600
2930
2930
