56
80
1 9 75 75
1 3 10 10
1 2 5 5
1 54 25 25
2 8 45 45
2 53 25 25
2 3 10 10
3 6 45 45
4 10 25 25
4 5 10 10
4 11 70 70
5 7 10 10
5 50 120 120
6 8 30 0
7 8 65 0
9 55 40 40
11 29 25 25
11 12 10 10
11 44 100 100
12 26 35 35
12 30 45 45
13 20 25 0
13 32 30 30
14 15 70 0
14 24 15 15
14 25 15 15
15 16 5 0
15 18 15 0
16 17 10 0
17 19 10 0
18 19 10 0
19 20 10 0
21 37 40 0
21 22 40 0
22 47 10 0
22 23 60 0
23 48 50 0
23 55 70 0
24 25 10 10
24 26 15 15
25 26 15 15
25 31 30 30
27 28 5 5
27 29 10 10
27 30 5 5
28 29 10 10
30 31 35 35
30 42 65 65
31 32 80 80
31 36 80 80
32 33 15 15
32 34 50 50
34 35 10 10
34 36 45 45
36 37 60 60
36 38 40 40
38 39 20 0
38 41 15 15
38 42 35 35
39 40 10 10
40 41 5 5
40 46 35 35
0 41 20 20
0 42 5 5
0 43 10 10
42 43 10 10
43 44 5 5
43 45 5 5
44 45 5 5
44 50 40 40
45 46 55 55
45 49 40 40
46 47 5 5
48 49 35 35
49 50 10 10
49 52 20 20
50 51 10 10
51 52 10 10
51 53 45 45
52 54 35 35
100
300
2825
2825
