48
66
1 2 65 65
1 44 20 0
2 3 50 0
2 15 15 15
3 4 5 0
4 14 10 0
4 10 10 0
5 6 5 0
5 47 45 0
5 40 85 85
6 39 40 40
7 17 30 30
7 39 50 50
8 22 100 100
8 25 10 10
9 12 120 0
9 17 40 40
9 21 10 10
10 25 120 120
10 30 70 70
11 13 45 0
11 14 65 0
12 13 5 0
15 16 20 20
16 31 20 20
17 18 40 40
17 20 15 15
18 19 20 20
18 39 10 10
19 20 15 15
19 23 15 15
20 21 15 15
21 22 10 10
22 23 20 20
23 24 10 10
24 25 100 100
24 38 60 60
25 26 10 10
26 27 30 30
26 38 60 60
27 28 10 10
27 29 15 15
28 29 5 5
28 30 60 60
29 36 55 55
30 32 35 35
30 36 50 50
31 32 10 10
32 34 30 30
33 44 45 45
33 34 15 15
34 35 50 50
35 43 10 10
35 36 20 20
36 37 10 10
37 42 20 20
37 38 45 45
0 38 20 20
0 6 100 100
0 40 50 50
40 41 45 45
40 45 70 70
41 42 70 0
42 43 20 0
45 46 70 70
46 47 95 95
100
300
3135
3135
