97
140
1 2 15 15
1 3 40 40
1 58 5 5
2 12 20 20
2 57 20 20
2 74 15 15
3 8 150 150
3 35 10 10
4 11 55 55
4 10 20 20
4 56 75 75
5 9 10 10
5 24 100 0
6 7 35 35
6 86 110 110
7 8 10 0
8 22 50 0
9 10 25 0
9 16 80 0
9 56 30 30
11 12 25 25
13 14 65 0
13 24 55 0
14 15 5 0
15 18 105 0
16 17 20 0
17 18 45 0
18 21 15 0
19 20 10 0
19 23 25 0
20 21 70 0
22 23 15 0
24 53 60 0
25 26 10 10
25 27 40 40
25 71 25 25
26 29 35 35
26 70 25 25
27 28 75 75
29 30 30 0
30 70 60 60
31 34 15 0
31 38 140 140
31 32 15 15
32 33 50 0
33 92 55 0
33 87 55 55
34 96 80 0
35 59 30 30
35 36 25 25
36 86 115 115
36 61 25 25
36 37 50 50
37 64 25 25
37 43 15 15
37 38 15 15
37 41 80 80
38 39 30 30
39 43 40 40
39 40 15 15
40 85 40 0
41 87 25 25
41 88 20 20
41 89 20 20
42 43 30 30
42 66 15 15
42 84 15 15
42 85 70 70
43 64 25 25
44 67 15 15
44 68 35 35
44 84 15 15
45 46 35 35
45 48 15 15
45 49 40 40
46 73 15 15
46 47 25 25
47 57 50 50
47 55 110 110
48 49 20 20
49 50 105 105
50 51 5 5
50 52 10 10
51 52 5 5
52 53 65 65
54 56 40 0
54 55 65 65
55 56 20 20
57 73 15 15
57 74 10 10
58 77 20 20
58 59 10 10
59 60 10 10
60 77 15 15
60 62 5 5
60 61 5 5
61 62 5 5
62 78 25 25
62 63 25 25
63 82 10 10
63 83 5 5
63 64 5 5
64 65 10 10
65 83 5 5
65 66 20 20
66 81 15 15
66 80 15 15
67 80 5 5
67 68 15 15
68 69 15 15
69 72 35 35
70 71 10 10
71 72 10 10
72 75 10 10
72 73 15 15
74 75 10 10
75 76 15 15
76 78 15 15
76 77 10 10
78 82 10 10
0 69 5 5
0 78 15 15
0 80 10 10
0 79 5 5
79 80 5 5
79 81 5 5
81 83 5 5
81 82 5 5
82 83 5 5
84 93 135 135
85 93 30 30
86 91 10 0
87 88 15 0
88 89 25 0
88 90 10 0
89 91 65 0
90 92 5 0
93 94 10 0
94 95 30 0
95 96 10 0
100
600
3990
3990
