85
126
1 2 15 15
1 9 40 40
1 43 5 5
2 8 20 20
2 42 20 20
2 55 15 15
3 7 55 55
3 6 20 20
3 41 75 75
4 5 10 10
4 10 100 0
5 6 25 25
5 41 30 30
7 8 25 25
9 26 10 10
10 38 60 0
11 12 5 5
11 16 15 15
11 62 5 5
11 61 5 5
12 60 5 5
0 12 5 5
0 15 5 5
0 59 15 15
0 60 10 10
13 14 10 10
13 15 35 35
13 56 10 10
13 54 15 15
14 17 25 25
14 53 10 10
15 52 15 15
16 83 15 15
16 50 20 20
16 60 15 15
17 18 10 10
17 21 40 40
18 22 35 35
18 53 25 25
19 20 15 15
19 22 30 30
19 53 60 60
20 23 70 70
23 25 35 0
24 80 85 0
24 25 15 0
26 44 30 30
26 63 25 25
27 75 30 30
27 74 40 40
27 28 15 15
28 84 40 0
29 51 15 15
29 52 35 35
29 73 15 15
30 31 35 35
30 33 15 15
30 34 40 40
31 54 15 15
31 32 25 25
32 42 50 50
32 40 110 110
33 34 20 20
34 35 105 105
35 36 5 5
35 37 10 10
36 37 5 5
37 38 65 65
39 41 40 0
39 40 65 65
40 41 20 20
42 54 15 15
42 55 10 10
43 58 20 20
43 44 10 10
44 45 10 10
45 58 15 15
45 47 5 5
45 46 5 5
46 63 25 25
46 47 5 5
47 59 25 25
47 48 25 25
48 61 10 10
48 62 5 5
48 49 5 5
49 68 25 25
49 74 25 25
49 50 10 10
50 62 5 5
51 60 5 5
51 52 15 15
55 56 10 10
56 57 15 15
57 59 15 15
57 58 10 10
59 61 10 10
61 62 5 5
63 68 50 50
64 70 10 10
64 65 5 0
64 71 55 0
65 67 10 10
66 67 25 25
66 69 20 20
67 70 15 15
67 69 20 20
68 69 80 80
68 75 15 15
68 74 15 15
69 70 25 25
70 71 55 55
71 79 50 0
72 75 140 140
72 78 15 0
72 79 15 0
73 83 15 15
74 83 30 30
76 80 30 0
76 81 30 0
76 77 10 0
77 78 80 0
80 81 35 0
81 82 10 0
82 84 30 0
83 84 70 70
100
300
4205
4205
