56
76
1 2 10 10
1 39 20 20
2 9 70 70
3 16 40 0
3 4 80 0
4 20 20 0
4 5 95 0
5 21 25 0
6 24 25 0
6 7 20 0
7 29 25 0
7 30 40 0
8 36 20 20
8 35 10 10
8 9 10 10
8 14 5 5
8 15 10 10
9 14 5 0
9 10 20 20
10 11 35 35
10 13 10 10
12 13 45 45
13 14 25 25
14 17 15 0
15 17 10 10
15 18 5 5
0 14 40 40
0 16 25 25
18 19 15 15
18 25 85 85
19 20 45 45
19 22 70 70
21 22 45 45
22 23 25 25
22 25 50 50
23 24 15 15
23 28 40 40
25 26 30 30
25 27 30 30
26 33 20 20
26 34 15 15
26 27 30 30
27 28 35 35
28 29 15 15
28 31 35 35
30 53 20 20
30 54 10 10
30 31 10 10
31 54 5 5
31 55 30 30
32 52 30 30
32 34 60 60
32 47 20 0
33 35 80 0
33 34 15 0
35 36 10 0
36 37 45 0
37 38 35 35
38 39 5 5
38 44 15 0
40 41 20 0
40 43 15 0
41 42 20 0
41 48 25 0
42 43 15 0
43 46 50 0
44 45 20 0
45 46 15 0
47 48 50 0
48 50 35 0
49 50 5 0
49 51 25 0
51 52 30 0
52 55 60 0
53 54 10 0
54 55 30 0
100
300
2245
2245
