68
94
1 53 50 50
1 3 55 0
1 25 85 85
2 53 45 0
2 3 10 0
3 8 45 0
4 6 55 0
4 16 55 0
4 48 75 75
5 9 35 0
5 24 40 40
6 7 5 0
6 48 20 20
7 10 45 0
7 45 30 30
8 11 40 0
8 24 60 60
9 10 10 0
11 12 20 0
12 13 20 0
13 14 10 0
14 15 10 0
15 16 5 0
17 33 40 0
17 18 115 0
18 20 35 0
19 57 5 5
19 21 55 55
19 20 35 35
21 58 40 40
21 61 100 100
21 29 55 55
22 60 55 55
22 23 70 70
22 26 35 35
22 27 60 60
23 24 20 20
23 44 60 60
24 25 85 85
25 59 35 35
26 44 35 35
26 43 25 25
27 38 40 40
27 28 20 20
28 29 25 25
29 38 55 55
29 30 15 15
30 31 10 10
30 32 35 35
31 37 30 30
31 35 35 35
32 34 40 40
32 33 30 30
34 35 20 20
34 36 40 40
35 37 15 15
36 37 20 20
36 40 40 40
37 39 45 45
38 43 40 40
38 39 20 20
39 42 30 30
39 40 20 20
40 41 30 30
41 42 20 20
41 46 15 15
42 43 20 20
43 47 15 15
44 45 20 20
45 48 20 20
45 47 10 10
46 47 25 25
49 55 50 0
49 50 40 0
50 54 115 0
50 52 5 0
51 53 30 0
51 52 45 0
54 55 95 95
55 67 50 0
56 66 70 0
56 67 40 0
57 58 20 20
58 61 100 100
58 62 50 0
59 60 25 25
0 59 20 20
0 54 55 55
0 56 150 150
60 61 30 30
62 63 75 0
63 65 45 0
64 65 10 0
64 66 10 0
100
300
4585
4585
