38
55
1 2 45 45
1 30 10 10
2 31 55 55
3 31 50 50
3 4 20 20
3 5 35 35
4 5 45 45
4 15 80 80
0 1 115 115
0 2 70 70
0 5 25 25
5 6 20 20
6 7 10 10
6 8 15 15
6 11 35 35
7 8 5 5
7 10 15 15
7 11 10 10
8 9 15 15
9 10 5 5
9 17 55 55
10 11 10 10
10 12 15 15
11 13 10 10
12 13 20 20
12 16 30 30
13 14 20 20
14 15 20 20
14 19 30 30
15 35 40 40
16 18 20 20
16 20 35 35
17 22 55 55
17 32 75 75
18 20 10 10
18 23 45 45
19 21 30 30
20 21 35 35
21 36 40 40
22 23 5 5
22 32 20 20
23 33 30 30
24 35 50 50
24 25 50 0
25 26 10 10
26 31 60 60
27 28 10 10
27 31 55 55
28 30 40 40
29 30 45 45
32 33 20 0
33 34 20 20
34 37 60 0
35 36 60 0
36 37 20 20
100
300
2535
2535
