62
84
1 12 35 0
1 2 30 0
2 33 40 0
2 3 70 0
3 25 20 0
3 4 60 0
4 24 15 0
4 23 25 0
5 6 15 0
5 23 85 0
5 21 10 0
6 20 10 0
6 7 75 0
7 8 25 0
8 17 5 0
9 42 20 20
9 11 15 15
9 10 25 25
10 15 10 10
11 16 15 15
12 13 30 30
13 50 50 50
13 32 50 50
14 44 25 25
14 45 25 25
14 27 70 70
15 16 20 20
15 18 15 15
16 17 30 30
18 19 15 15
19 47 25 25
19 20 35 35
20 47 25 25
20 22 25 25
21 22 15 15
22 45 65 65
23 26 35 35
24 26 20 20
25 29 60 60
26 28 15 15
26 27 5 5
28 29 5 5
29 31 25 25
30 31 5 5
30 39 70 70
0 27 5 5
0 28 5 5
0 30 20 20
31 32 75 75
32 34 70 70
32 33 10 10
34 36 5 5
34 35 20 20
36 51 20 20
36 54 30 30
37 43 135 135
37 53 20 20
37 38 30 30
37 41 25 25
37 55 30 30
38 39 20 20
38 41 5 5
40 41 5 5
40 59 30 30
40 58 30 30
41 57 30 30
42 49 20 20
43 48 35 35
44 48 30 30
44 45 20 0
45 46 50 0
46 47 30 30
47 49 85 85
50 51 10 0
51 61 15 0
52 53 25 25
53 60 20 0
54 56 15 0
54 61 20 0
55 57 10 10
55 60 5 0
56 59 10 10
57 58 5 5
58 59 5 5
100
300
3115
3115
