76
117
1 7 15 15
1 2 10 10
1 22 20 20
3 4 15 0
3 66 65 65
4 5 10 10
5 9 75 0
5 18 60 60
6 8 30 30
6 9 60 0
6 18 85 85
7 8 5 0
7 20 5 5
8 20 5 5
8 39 160 160
10 12 70 70
10 54 25 25
11 16 75 75
11 30 150 150
12 13 10 0
13 14 40 0
13 47 40 40
13 49 5 5
14 30 40 40
14 34 30 30
14 49 40 40
15 25 15 15
15 16 25 25
16 27 10 10
16 28 70 70
17 70 25 25
17 69 55 55
17 41 15 15
18 39 100 100
18 19 70 70
19 67 45 45
19 39 100 100
20 23 20 20
21 22 15 15
22 24 10 10
22 23 15 15
23 25 15 15
23 26 20 20
24 25 10 10
25 27 25 25
26 27 25 25
26 29 90 90
27 28 70 70
28 30 30 30
28 29 20 20
29 31 30 30
30 31 15 15
31 32 25 25
32 34 15 15
32 33 5 5
33 34 20 20
33 39 15 15
34 35 15 15
35 49 15 15
35 36 20 20
36 42 25 25
36 37 10 10
37 42 20 20
37 38 10 10
38 39 20 20
40 41 30 30
40 43 30 30
40 46 20 20
0 38 10 10
0 40 35 35
0 41 35 35
42 48 5 5
42 43 5 5
43 48 5 5
43 44 5 5
44 47 10 10
44 45 15 15
45 53 60 60
45 46 35 35
46 50 105 105
47 48 5 5
47 54 70 70
48 49 40 40
50 61 80 0
50 51 10 0
51 52 50 50
51 59 20 0
52 53 45 45
52 58 20 0
53 55 35 0
54 55 50 0
55 56 20 0
56 57 10 0
57 58 25 0
59 60 5 0
60 62 70 0
61 71 50 50
61 62 60 60
62 64 10 0
63 75 120 120
63 65 75 75
63 64 140 0
64 75 100 100
65 68 55 55
65 66 45 0
66 67 10 10
67 69 60 60
68 72 15 15
68 73 10 10
69 72 10 10
70 71 10 10
70 72 40 40
71 75 20 20
71 74 35 35
72 73 10 10
73 74 15 15
74 75 35 35
100
600
4120
4120
