46
61
1 4 5 0
1 2 5 5
1 45 20 20
2 4 5 0
2 34 5 5
3 4 10 0
3 18 10 10
5 43 15 15
5 23 15 15
6 20 15 15
6 8 75 75
6 7 10 10
8 10 25 25
8 9 10 10
10 12 100 100
10 11 15 15
12 17 15 15
12 13 15 15
13 17 15 15
13 41 25 25
13 14 55 55
14 19 20 0
15 38 25 25
15 16 15 15
0 20 100 100
0 15 10 10
16 35 10 10
16 17 10 10
17 37 10 10
18 34 10 10
18 19 45 45
20 27 40 0
21 22 65 65
21 25 25 0
21 26 25 0
21 24 20 0
22 44 35 35
22 23 5 0
24 29 60 0
25 30 125 0
26 27 15 0
28 31 60 0
28 29 10 0
30 38 40 40
30 39 45 45
30 44 65 65
31 42 50 50
32 43 10 10
33 39 5 5
34 45 25 25
34 41 75 75
35 36 10 10
35 38 10 10
36 37 10 10
36 40 10 10
37 41 25 25
38 40 10 10
39 40 30 30
40 41 50 50
42 43 5 5
43 44 10 10
100
300
2015
2015
