54
73
1 49 10 0
1 10 70 70
2 17 40 0
2 3 80 0
3 21 20 0
3 4 95 0
4 22 25 0
5 25 25 0
5 6 20 0
6 31 25 0
6 32 40 0
7 35 45 45
7 8 10 10
7 9 20 20
8 9 10 10
8 26 80 80
9 10 10 10
9 15 5 5
9 16 10 10
10 15 5 0
10 11 20 20
11 12 35 35
11 14 10 10
13 14 45 45
14 15 25 25
15 18 15 0
16 18 10 10
16 19 5 5
0 15 40 40
0 17 25 25
19 20 15 15
19 27 85 85
20 21 45 45
20 23 70 70
22 23 45 45
23 24 25 25
23 27 50 50
24 25 15 15
24 30 40 40
26 34 15 15
26 28 20 20
27 28 30 30
27 29 30 30
28 34 15 15
28 29 30 30
29 30 35 35
30 31 15 15
30 33 35 35
32 52 20 20
32 53 10 10
32 33 10 10
33 53 5 5
33 51 30 30
34 36 80 80
35 41 35 0
35 44 45 0
36 37 20 0
36 38 15 0
37 45 25 0
38 44 50 0
39 49 20 0
39 40 5 0
39 41 5 0
40 42 15 0
42 43 20 0
43 44 15 0
45 47 35 0
46 47 5 0
46 48 25 0
48 50 30 0
50 51 60 0
51 53 30 30
52 53 10 10
100
600
2075
2075
