45
64
1 3 25 25
1 2 10 10
1 8 70 70
2 4 10 10
2 40 120 120
4 7 65 0
5 6 5 5
5 7 45 0
5 43 25 25
6 44 25 25
8 21 25 25
8 9 10 10
8 34 100 100
9 18 35 35
9 22 45 45
10 11 80 0
10 23 15 15
10 24 50 50
11 12 30 0
11 22 35 35
11 26 80 80
12 13 15 0
12 17 10 10
12 18 15 15
13 17 15 15
14 27 40 0
14 15 40 0
15 37 10 0
15 16 60 0
16 38 50 0
17 18 15 15
19 20 5 5
19 21 10 10
19 22 5 5
20 21 10 10
22 32 65 65
24 25 10 10
24 26 45 45
26 27 60 60
26 28 40 40
28 29 20 0
28 31 15 15
28 32 35 35
29 30 10 10
30 31 5 5
30 36 35 35
0 31 20 20
0 32 5 5
0 33 10 10
32 33 10 10
33 34 5 5
33 35 5 5
34 35 5 5
34 40 40 40
35 36 55 55
35 39 40 40
36 37 5 5
38 39 35 35
39 40 10 10
39 42 20 20
40 41 10 10
41 42 10 10
41 43 45 45
42 44 35 35
100
600
1870
1870
