43
56
1 26 65 65
1 2 20 20
2 24 110 110
2 3 80 80
3 5 50 0
3 20 130 130
4 5 80 0
4 31 30 30
4 32 50 50
6 35 70 0
6 7 80 0
7 11 85 0
7 8 50 0
8 12 15 0
8 28 165 0
9 34 15 15
9 33 25 25
9 10 50 50
10 14 85 85
10 11 55 55
12 13 35 35
13 14 80 80
13 15 50 50
14 16 20 20
15 16 15 15
15 22 10 10
16 17 15 15
17 40 120 120
17 18 10 10
18 38 135 135
18 19 20 20
19 20 10 10
0 19 25 25
0 31 45 45
20 21 10 10
21 23 25 25
21 22 10 10
22 25 25 25
23 24 20 20
23 25 15 15
25 26 145 145
26 29 15 15
26 27 15 15
27 29 15 15
27 28 25 25
29 30 30 30
31 32 60 60
32 39 95 95
33 37 10 0
34 40 115 115
35 36 10 0
36 37 30 0
38 39 20 20
38 42 5 0
40 41 75 0
41 42 15 0
100
600
2620
2620
