49
66
1 2 45 45
1 17 10 10
2 12 55 55
3 12 50 50
3 4 20 20
3 5 35 35
4 5 45 45
4 42 80 80
0 1 115 115
0 2 70 70
0 5 25 25
5 6 20 20
6 7 10 10
6 8 15 15
6 45 35 35
7 8 5 5
7 46 15 15
7 45 10 10
8 47 15 15
9 46 15 15
9 44 20 20
9 10 30 30
10 41 20 20
10 40 35 35
11 43 30 30
11 36 30 30
12 27 55 0
12 28 60 0
13 39 50 50
13 29 50 0
13 32 40 0
14 17 40 40
14 27 10 0
15 16 40 40
15 26 10 0
16 17 45 45
18 19 55 0
18 31 20 0
19 20 10 0
20 21 15 0
20 30 85 0
21 22 20 0
22 23 30 0
23 24 15 0
24 25 30 0
25 26 35 0
28 29 10 0
29 30 15 0
31 33 90 0
32 34 20 0
32 33 10 0
34 39 45 45
35 37 55 55
35 47 55 55
36 40 35 35
36 48 40 0
37 38 5 5
38 41 45 45
39 42 40 40
39 48 60 0
40 41 10 10
42 43 20 20
43 44 20 20
44 45 10 10
45 46 10 10
46 47 5 5
100
300
2055
2055
