60
82
1 8 20 20
1 7 45 0
1 18 140 140
2 3 20 20
2 5 10 0
2 35 90 90
3 4 70 70
4 39 105 105
5 6 50 0
6 7 15 0
8 9 10 10
9 46 55 55
10 30 10 0
10 53 15 0
11 12 90 0
11 14 25 0
12 13 55 0
12 27 20 0
13 15 35 0
13 21 50 0
14 31 25 25
14 32 30 30
15 26 50 50
15 28 10 10
16 46 75 75
16 17 70 70
17 19 40 40
17 48 120 120
18 20 40 40
18 35 30 30
19 20 45 45
20 45 30 30
21 44 50 0
21 24 35 35
0 19 45 45
0 25 50 50
22 25 10 10
22 47 50 50
22 50 150 150
23 42 45 45
23 24 20 20
23 25 30 30
24 41 35 35
24 26 40 40
25 26 25 25
26 29 40 40
27 28 50 50
28 29 45 45
29 47 40 40
29 33 65 65
29 34 75 75
30 32 60 60
32 33 10 10
33 34 35 35
34 51 20 20
34 52 30 30
36 40 10 10
36 45 10 10
37 43 30 30
37 38 25 25
38 42 25 25
39 40 55 55
41 43 15 15
41 42 25 25
42 45 80 80
43 44 25 25
46 48 70 0
47 52 75 0
47 59 150 0
48 49 10 10
49 50 40 40
50 59 40 0
51 56 15 0
51 52 25 0
52 57 10 0
52 58 70 0
53 54 15 0
54 55 10 0
55 56 10 0
56 57 25 0
57 58 70 0
58 59 30 0
100
600
3340
3340
