54
70
1 27 85 85
1 2 30 30
2 3 20 0
3 37 70 70
4 5 20 0
4 6 10 10
5 33 40 40
6 7 15 0
6 33 10 10
7 8 45 0
7 29 30 30
8 32 55 55
9 46 15 0
9 10 30 0
10 11 130 0
11 14 95 0
11 15 35 0
12 13 85 85
13 14 5 5
13 50 80 80
15 16 25 25
16 50 90 90
16 41 170 170
16 17 10 10
17 38 95 95
17 18 90 90
18 24 35 35
18 23 20 20
18 19 15 15
19 50 85 85
19 20 20 20
20 23 15 15
20 21 70 70
21 22 50 50
21 49 55 55
22 39 45 0
0 23 10 10
0 24 15 15
23 25 65 65
24 28 35 35
24 30 105 105
25 27 15 15
25 39 35 35
26 39 70 70
26 48 15 15
28 31 40 40
28 29 95 95
29 30 10 10
30 33 40 40
31 44 40 40
31 32 30 30
32 45 25 25
33 34 5 5
34 36 45 45
34 35 15 15
35 36 20 20
36 37 20 20
38 43 75 75
38 42 60 60
40 41 5 5
40 42 30 0
41 47 15 0
43 44 10 0
44 45 15 15
46 47 10 0
48 49 30 30
49 52 35 0
50 51 75 0
51 53 40 0
52 53 10 0
100
600
3115
3115
