97
142
1 2 60 60
1 13 30 0
2 3 30 30
2 44 30 30
2 56 15 15
3 5 25 25
3 45 25 25
3 53 20 20
4 6 35 35
4 5 5 5
4 50 5 5
4 51 5 5
5 52 5 5
6 9 25 25
6 45 50 50
6 47 25 25
7 11 35 35
7 91 5 5
7 92 5 5
7 93 15 15
8 95 50 50
8 10 15 15
8 43 15 15
9 10 20 20
9 43 20 20
10 12 80 0
10 43 10 10
11 95 45 45
11 24 45 0
12 16 15 0
12 18 15 0
12 44 60 60
13 14 35 0
14 15 35 0
15 16 30 0
15 17 30 0
16 18 20 0
17 19 85 0
18 23 80 0
19 20 5 0
20 22 10 0
21 22 10 0
21 90 70 0
22 23 10 0
23 24 10 0
25 26 10 10
25 28 70 70
25 74 55 55
26 75 55 55
27 28 5 0
27 36 25 0
29 30 80 0
29 33 50 0
29 38 35 35
30 35 20 0
30 64 90 90
31 33 20 0
31 34 30 0
31 48 55 0
32 34 80 0
32 35 15 0
35 36 15 0
37 46 20 0
37 49 10 10
37 50 40 40
38 41 5 5
38 49 50 50
39 73 10 10
39 72 5 5
39 40 20 20
39 41 10 10
40 41 20 20
40 42 10 10
40 47 50 50
41 71 20 20
42 69 20 20
42 43 45 45
44 45 20 20
46 47 15 15
48 60 50 0
48 49 125 125
50 51 5 5
51 52 5 5
51 55 15 15
52 54 5 5
53 54 10 10
53 58 30 30
54 55 20 20
54 57 40 40
55 59 25 25
56 58 40 40
57 58 10 10
57 59 35 35
59 60 20 20
61 75 20 20
61 89 10 0
62 75 5 5
62 63 5 0
62 89 5 0
63 75 5 5
63 87 60 0
63 88 5 0
64 71 25 25
64 74 25 25
65 70 10 10
65 86 35 0
65 66 35 0
66 68 60 60
66 86 10 0
67 68 55 55
67 78 30 0
67 79 40 0
68 94 40 40
68 77 50 0
0 95 50 50
0 69 30 30
69 70 15 15
69 73 15 15
70 73 10 10
70 71 25 25
71 72 10 10
72 73 5 5
74 75 50 50
76 90 15 0
76 78 10 0
77 96 10 0
77 78 10 0
79 83 15 0
80 81 5 0
80 82 10 0
81 84 60 0
82 83 5 0
84 85 30 0
85 88 30 0
86 87 45 0
88 89 5 0
90 96 10 0
91 96 20 20
91 92 5 5
92 93 15 15
93 94 20 20
94 95 15 15
100
600
3210
3210
