70
99
1 2 40 0
1 69 120 0
2 4 30 0
3 4 95 0
3 9 55 0
4 54 50 50
5 9 150 0
5 53 70 70
5 54 40 40
6 7 20 0
6 17 85 85
7 11 100 0
7 28 50 50
8 9 20 0
8 10 25 0
8 32 220 220
10 11 30 0
12 13 25 0
12 47 15 0
12 57 65 0
13 14 30 0
14 40 10 0
14 45 40 0
15 39 25 0
15 41 25 0
16 17 15 15
17 20 95 95
18 19 10 0
18 21 40 40
19 22 40 40
20 21 15 15
20 27 20 20
21 22 5 5
22 23 10 10
23 24 10 10
23 36 45 45
24 25 5 5
24 35 50 50
25 26 5 5
25 34 65 65
26 27 10 10
26 29 60 60
27 28 90 90
28 29 75 75
29 33 45 45
30 31 5 5
30 33 10 10
30 50 20 20
31 32 10 10
31 52 10 10
32 33 10 10
32 53 10 10
33 34 20 20
34 35 15 15
35 36 55 55
36 37 30 30
36 38 30 30
37 38 20 20
38 42 65 65
39 42 30 30
40 41 15 15
41 42 30 30
42 43 15 15
42 44 15 15
43 44 15 15
43 49 90 90
44 46 30 30
45 46 10 10
46 47 25 25
46 48 50 50
47 48 55 55
48 49 30 30
49 50 10 10
50 51 15 15
0 51 10 10
0 55 65 65
0 56 65 65
51 52 15 15
52 53 15 15
54 55 65 65
55 56 65 65
56 58 40 40
56 62 50 50
57 58 5 5
58 59 15 15
58 61 20 20
59 60 10 10
59 61 20 20
61 62 20 20
61 63 25 25
62 63 15 15
63 69 25 25
63 64 15 15
64 68 5 5
65 68 5 5
65 66 5 0
65 69 20 0
66 68 5 5
67 68 10 10
100
300
4155
4155
