60
80
1 2 10 0
1 58 40 0
2 3 160 160
3 4 140 0
3 5 65 65
4 22 20 20
4 21 20 0
5 6 50 50
6 7 5 5
6 52 20 20
7 8 10 10
7 57 30 30
8 9 15 15
8 56 15 15
9 10 60 60
9 56 10 10
10 11 80 80
10 51 25 25
11 12 5 5
11 14 15 15
11 48 5 5
12 13 5 5
12 47 5 5
12 48 5 5
13 17 5 5
13 47 5 5
14 17 5 5
14 19 10 10
14 20 80 80
15 19 15 15
15 16 5 5
15 18 15 15
16 17 5 5
16 47 25 25
19 28 50 0
20 26 20 0
21 22 30 30
21 27 50 0
22 26 60 0
22 57 60 60
23 27 50 0
23 24 10 0
24 25 10 0
25 28 30 0
29 32 20 0
29 44 25 25
30 32 10 0
30 43 25 25
31 46 20 20
33 41 85 0
33 43 50 50
34 35 10 0
34 40 15 0
34 50 120 120
35 39 20 0
35 53 135 135
36 59 50 0
36 37 60 0
36 52 95 95
37 59 30 0
37 38 45 0
38 39 25 0
40 41 20 0
42 51 55 0
42 49 75 75
42 50 35 35
43 45 15 15
44 45 10 10
44 49 160 160
45 50 115 115
46 47 30 30
48 49 40 40
52 53 20 20
53 54 5 5
53 55 5 5
0 50 75 75
0 54 15 15
54 55 5 5
55 56 10 10
58 59 60 0
100
300
3775
3775
