62
88
1 2 5 0
1 7 45 45
2 3 15 15
3 55 60 60
4 43 75 75
4 38 115 115
4 15 135 135
4 5 90 90
5 6 10 0
5 18 70 70
6 46 35 0
7 61 30 30
8 55 85 85
8 9 10 10
8 28 5 5
9 10 25 25
9 29 15 15
10 61 45 45
10 11 30 30
11 60 35 35
11 31 55 55
12 49 80 80
12 23 20 20
12 24 5 5
13 50 50 50
13 25 30 30
14 15 5 5
14 16 5 5
14 17 5 5
14 19 10 10
15 16 5 5
15 36 25 25
16 17 5 5
16 18 20 20
0 18 40 40
0 17 10 10
0 19 20 20
0 20 25 25
19 33 15 15
19 36 30 30
20 44 85 85
20 21 50 50
21 22 50 50
21 27 50 50
22 48 20 20
22 47 30 30
23 47 60 60
24 26 30 30
25 26 10 10
26 27 10 10
27 32 40 40
28 30 10 10
29 30 5 5
30 32 30 30
30 35 40 40
31 32 10 10
32 34 40 40
33 34 30 30
33 35 40 40
34 35 20 20
35 37 80 80
36 37 55 55
37 38 15 15
37 39 10 10
38 39 5 5
39 40 30 30
39 41 45 45
40 54 65 65
40 53 45 45
41 53 10 10
41 52 10 10
42 43 40 40
43 52 75 75
44 48 125 125
44 45 20 0
45 46 70 0
47 48 20 0
49 50 10 0
49 51 5 0
50 59 15 15
51 58 5 0
52 53 5 0
54 56 10 0
55 57 25 0
56 57 10 0
58 59 5 0
59 60 15 0
60 61 40 0
100
300
4240
4240
