74
98
1 7 20 0
1 62 25 0
2 11 85 0
2 34 20 20
3 14 25 0
3 34 20 20
4 7 135 0
4 13 35 0
4 32 100 100
4 45 60 60
5 12 20 0
5 13 30 0
5 44 45 45
6 11 30 0
6 12 50 0
6 43 30 30
8 9 15 0
8 11 25 0
9 10 15 0
10 14 10 0
15 16 10 0
15 17 115 0
15 39 70 70
16 36 100 100
17 31 30 0
18 31 30 0
18 39 60 60
19 30 10 0
19 20 100 100
19 51 140 140
20 28 35 0
20 51 120 120
21 22 55 0
21 72 45 45
21 51 75 75
21 67 35 35
22 27 10 0
23 71 60 0
23 26 10 0
24 25 10 0
24 26 40 0
25 28 35 0
25 29 50 0
26 27 10 0
27 28 15 0
29 30 60 0
30 31 10 0
32 62 120 120
32 33 10 10
33 61 40 40
33 55 65 65
34 37 40 40
35 36 35 35
36 37 10 10
37 38 30 30
38 39 30 30
38 41 50 50
39 40 60 60
40 41 30 30
40 42 20 20
40 50 110 110
41 42 40 40
42 48 20 20
43 47 55 55
44 46 40 40
45 46 20 20
46 47 10 10
46 49 20 20
47 48 20 20
48 49 20 20
0 49 70 70
0 50 10 10
50 53 10 10
51 52 15 15
52 53 25 25
52 54 20 20
52 59 20 20
53 54 10 10
54 56 15 15
55 56 35 35
56 58 10 10
57 61 10 10
57 58 75 75
57 60 10 10
58 59 20 20
59 66 95 95
60 65 50 50
63 66 10 10
63 64 15 0
64 65 20 20
64 70 10 0
66 67 50 50
67 73 65 65
68 73 55 0
68 69 45 0
69 70 15 0
71 72 10 0
72 73 25 0
100
600
3705
3705
