56
76
1 2 30 30
1 4 140 140
1 11 40 40
3 4 20 0
3 55 10 0
5 17 10 0
5 46 15 0
6 7 90 0
6 9 25 0
7 8 55 0
7 15 20 0
8 10 35 0
8 12 50 0
9 18 25 25
9 19 30 30
10 42 50 50
10 16 10 10
11 44 45 45
11 31 30 30
12 29 50 0
12 14 35 35
13 26 45 45
13 14 20 20
13 43 30 30
14 25 35 35
14 42 40 40
15 16 50 50
16 41 45 45
17 19 60 60
19 20 10 10
20 41 65 65
20 40 35 35
21 32 10 10
22 32 10 10
23 27 30 30
24 30 20 20
25 28 15 15
25 26 25 25
26 27 25 25
26 31 80 80
27 30 25 25
28 30 30 30
28 29 25 25
31 32 10 10
33 45 75 75
33 54 70 0
33 55 55 0
34 44 40 40
34 45 70 70
34 54 120 0
35 36 50 50
35 43 10 10
35 52 150 0
36 41 40 40
36 39 75 75
36 51 150 0
37 39 70 70
37 50 70 0
37 51 30 0
38 39 25 25
38 40 20 20
38 49 15 0
39 40 30 30
39 50 10 0
40 41 75 75
41 42 40 40
42 43 25 25
0 43 50 50
0 44 45 45
46 47 15 0
47 48 10 0
48 49 10 0
49 50 25 0
51 52 40 0
52 53 40 0
53 54 10 0
100
300
3605
3605
