60
84
1 2 40 40
1 47 65 65
2 46 70 70
3 5 45 0
3 4 10 0
3 25 10 10
3 27 20 20
4 26 10 10
4 46 10 10
5 6 75 0
5 23 60 60
6 24 90 90
6 8 50 50
7 8 20 20
7 14 85 85
9 10 25 0
9 40 15 0
9 49 65 0
10 11 30 0
11 33 10 0
11 38 40 0
12 32 25 0
12 34 25 0
13 14 15 15
14 17 95 95
15 16 10 0
15 18 40 40
16 19 40 40
17 18 15 15
17 24 20 20
18 19 5 5
19 20 10 10
20 21 10 10
20 29 45 45
21 22 5 5
21 28 50 50
22 23 5 5
22 27 65 65
23 24 10 10
25 26 5 5
25 43 20 20
26 45 10 10
27 28 15 15
28 29 55 55
29 30 30 30
29 31 30 30
30 31 20 20
31 35 65 65
32 35 30 30
33 34 15 15
34 35 30 30
35 36 15 15
35 37 15 15
36 37 15 15
36 42 90 90
37 39 30 30
38 39 10 10
39 40 25 25
39 41 50 50
40 41 55 55
41 42 30 30
42 43 10 10
43 44 15 15
0 44 10 10
0 47 65 65
0 48 65 65
44 45 15 15
45 46 15 15
47 48 65 65
48 50 40 40
48 54 50 50
49 50 5 5
50 51 15 15
50 53 20 20
51 52 10 10
51 53 20 20
53 54 20 20
53 55 25 25
54 55 15 15
55 57 25 25
55 56 15 15
56 59 5 5
57 58 20 20
58 59 5 5
100
300
3510
3510
