38
50
1 8 45 0
1 9 45 0
1 3 40 40
2 8 40 0
2 6 5 0
2 28 40 40
3 4 80 0
3 21 110 110
3 28 20 20
4 5 50 0
4 9 40 0
4 17 130 130
5 37 80 80
6 7 20 0
7 12 30 0
10 13 85 0
10 11 50 0
11 14 15 0
11 25 165 0
12 27 25 0
13 29 55 55
14 15 35 35
15 36 80 80
15 16 50 50
16 35 15 15
16 19 10 10
17 34 10 10
17 18 10 10
18 20 25 25
18 19 10 10
19 22 25 25
20 21 20 20
20 22 15 15
22 23 145 145
23 28 65 65
23 26 15 15
23 24 15 15
24 26 15 15
24 25 25 25
26 27 30 30
29 36 85 85
30 31 10 10
30 35 15 15
31 34 20 20
32 37 50 50
32 33 60 60
33 37 30 30
0 33 45 45
0 34 25 25
35 36 20 20
100
600
2055
2055
