66
88
1 8 20 0
1 32 40 40
2 7 35 0
2 60 100 100
2 40 60 60
3 7 30 0
3 4 20 20
3 39 45 45
4 5 50 50
5 6 30 0
5 38 30 30
6 8 85 0
9 10 30 30
9 34 60 60
10 13 30 0
10 15 10 10
11 12 10 0
11 13 115 0
11 34 70 70
12 31 100 100
14 24 50 0
14 15 60 0
15 17 10 10
16 18 75 0
16 17 140 140
16 46 15 15
17 28 100 0
18 21 55 0
18 19 45 45
18 53 35 35
19 20 10 0
19 29 25 25
20 22 60 0
21 26 10 0
22 25 10 0
23 24 10 0
23 25 40 0
24 27 35 0
25 26 10 0
26 27 15 0
27 28 35 0
29 53 65 65
29 65 55 55
30 31 35 35
31 32 10 10
32 33 30 30
33 34 30 30
33 36 50 50
34 35 60 60
35 36 30 30
35 37 20 20
35 45 110 110
36 37 40 40
37 43 20 20
38 42 55 55
39 41 40 40
40 41 20 20
41 42 10 10
41 44 20 20
42 43 20 20
43 44 20 20
0 44 70 70
0 45 10 10
45 47 10 10
46 47 25 25
46 48 20 20
46 54 20 20
47 48 10 10
48 50 15 15
49 59 65 65
49 50 35 35
50 52 10 10
51 58 10 10
51 52 75 75
51 57 10 10
52 54 20 20
53 55 50 50
54 55 95 95
55 56 10 10
56 61 15 15
56 63 20 20
57 62 50 50
58 59 40 0
59 60 10 10
61 62 20 20
61 63 10 0
63 64 15 15
64 65 45 45
100
300
4090
4090
