60
84
1 5 40 0
1 2 50 50
1 7 15 15
2 3 5 0
2 48 30 30
3 4 10 0
3 49 15 15
3 51 5 5
4 51 10 10
5 6 10 0
6 55 35 0
7 10 60 60
8 46 90 90
8 9 10 10
9 10 30 30
11 56 30 30
11 12 10 10
11 13 25 25
13 14 10 10
13 15 10 10
14 15 10 10
15 16 10 10
15 17 10 10
16 22 15 15
16 17 5 5
17 20 10 10
17 18 15 15
18 19 5 5
18 23 95 95
19 20 5 5
19 21 10 10
19 36 80 80
20 22 5 5
20 21 5 5
21 22 5 5
21 52 65 65
21 41 25 25
22 59 70 70
23 36 60 60
23 31 70 70
23 25 30 30
23 24 50 50
25 27 15 15
25 26 15 15
26 27 15 15
26 28 15 15
27 30 35 35
27 29 25 25
30 31 15 15
30 32 15 15
31 33 15 15
31 32 10 10
32 33 25 25
33 37 45 45
0 31 25 25
0 34 25 25
34 36 10 10
34 35 10 10
35 36 5 5
35 37 65 65
37 39 15 15
37 38 15 15
39 40 140 140
39 42 15 15
40 41 30 30
40 50 85 85
41 52 45 45
42 43 10 10
42 44 5 5
43 48 80 80
43 44 10 10
44 46 75 75
44 45 30 30
46 48 90 90
46 47 10 10
48 49 10 10
49 50 10 10
50 51 5 5
52 53 15 0
53 54 100 0
54 55 20 0
56 57 80 80
57 58 30 30
58 59 15 15
100
300
3970
3970
