77
115
1 2 30 30
1 21 30 0
1 55 15 0
2 4 25 25
2 6 25 25
2 53 20 20
3 5 35 35
3 4 5 5
3 30 5 5
3 29 5 5
4 52 5 5
5 12 25 25
5 6 50 50
5 51 25 25
6 21 20 20
7 10 50 50
7 8 15 15
7 16 45 45
8 9 20 20
8 67 40 40
9 15 15 15
9 49 15 15
10 11 15 15
10 13 15 15
11 12 20 20
11 13 10 10
11 19 80 80
12 13 20 20
13 48 45 45
14 15 5 0
14 76 20 0
14 49 5 5
15 16 35 0
15 49 5 5
16 17 45 45
17 18 10 10
18 20 80 80
19 20 15 15
19 21 60 0
22 75 5 0
22 23 5 0
23 24 5 0
24 25 5 5
24 75 25 25
25 27 15 15
26 27 40 40
26 37 60 60
28 29 15 0
28 61 25 0
28 54 20 20
29 30 5 0
29 52 5 5
30 35 40 0
31 36 50 0
31 43 5 5
32 33 25 0
32 44 25 25
32 68 50 50
33 34 55 0
33 38 50 50
34 37 10 10
35 36 10 0
35 50 20 0
37 38 55 55
38 64 5 5
38 63 5 5
38 62 20 20
39 40 5 5
39 41 10 10
39 46 10 10
39 47 15 15
40 41 5 5
40 44 10 10
41 42 20 20
41 43 10 10
42 43 20 20
42 48 10 10
42 51 50 50
43 44 20 20
44 46 25 25
45 46 10 10
45 65 35 35
45 66 35 35
46 47 15 15
47 48 20 20
0 47 30 30
0 7 50 50
50 51 15 15
52 54 5 5
53 54 10 10
53 59 30 30
54 60 40 40
55 59 40 40
55 56 50 0
56 59 15 15
56 57 5 5
57 58 10 10
58 60 20 20
59 60 10 10
60 61 35 35
62 72 10 0
62 73 15 0
63 64 5 0
63 72 5 0
64 68 60 60
64 71 5 0
65 67 60 60
65 66 10 0
66 68 45 45
67 70 50 0
69 75 30 0
69 74 20 0
70 76 10 0
71 72 5 0
73 74 20 0
100
600
2710
2710
